 5.16917  32.4489
 5.17667  32.1481
 5.19056  31.9058
 5.20417  31.6631
 5.21139  31.3617
 5.21861  31.0600
 5.22583  30.7583
 5.23306  30.4567
 5.23389  30.0969
 5.23472  29.7375
 5.24778  29.4933
 5.26111  29.2492
 5.26806  28.9469
 5.27472  28.6447
 5.28778  28.3997
 5.30056  28.1542
 5.31333  27.9083
 5.32611  27.6622
 5.33889  27.4156
 5.35167  27.1689
 5.36417  26.9217
 5.38278  26.7303
 5.40972  26.3722
 5.41806  26.2067
 5.41806  25.8469
 5.43028  25.5981
 5.44250  25.3489
 5.45444  25.0994
 5.46667  24.8497
 5.47861  24.5997
 5.49056  24.3494
 5.50250  24.0989
 5.51444  23.8481
 5.52611  23.5967
 5.53806  23.3453
 5.54972  23.0936
 5.56139  22.8417
 5.58500  22.6967
 5.58444  22.3369
 5.57778  21.9242
 5.56333  21.6794
 5.54889  21.4344
 5.53083  21.2733
 5.52056  20.9442
 5.50639  20.6986
 5.49222  20.4531
 5.48167  20.1239
 5.47139  19.7947
 5.45361  19.6322
 5.43583  19.4692
 5.41806  19.3058
 5.40806  18.9764
 5.39028  18.8125
 5.38028  18.4831
 5.36639  18.2364
 5.35250  17.9894
 5.34639  17.5781
 5.34000  17.1667
 5.33389  16.7558
 5.33333  16.4000
 5.34444  16.1533
 5.35556  15.9064
 5.36667  15.6592
 5.37778  15.4117
 5.38861  15.1639
 5.41139  15.0231
 5.42222  14.7744
 5.43306  14.5256
 5.45556  14.3828
 5.46639  14.1331
 5.48861  13.9889
 5.51111  13.8436
 5.52167  13.5925
 5.53222  13.3411
 5.55444  13.1942
 5.56500  12.9419
 5.57556  12.6897
 5.59778  12.5408
 5.60806  12.2878
 5.63028  12.1375
 5.64056  11.8836
 5.65083  11.6297
 5.66694  11.4267
 5.68306  11.2231
 5.69917  11.0192
 5.71528  10.8144
 5.73722  10.6600
 5.74722  10.4042
 5.76306  10.1983
 5.77917   9.9919
 5.78917   9.7353
 5.79917   9.4783
 5.82083   9.3208
 5.83083   9.0633
 5.85250   8.9047
 5.87417   8.7453
 5.88972   8.5361
 5.90556   8.3267
 5.92694   8.1656
 5.93667   7.9064
 5.95833   7.7444
 5.96806   7.4847
 5.98361   7.2733
 5.99917   7.0617
 6.01472   6.8497
 6.03028   6.6372
 6.03972   6.3764
 6.06111   6.2117
 6.07667   5.9983
 6.09222   5.7847
 6.10750   5.5708
 6.12278   5.3567
 6.13556   5.0072
 6.15694   4.8400
 6.16639   4.5775
 6.18750   4.4094
 6.19694   4.1467
 6.21222   3.9311
 6.22750   3.7150
 6.23694   3.4517
 6.24611   3.1883
 6.25556   2.9250
 6.26500   2.6614
 6.27417   2.3978
 6.28361   2.1342
 6.30472   1.9636
 6.31389   1.6997
 6.31139   1.3425
 6.31472   1.0319
 6.30611   0.6286
 6.29167   0.4014
 6.28000   0.0861
 6.26222  -0.0528
 6.25056  -0.3675
 6.23306  -0.5067
 6.22139  -0.8211
 6.21556  -1.0000
 7.42250  -1.0000
