# Star catalog derived from the Hipparcos and Tycho star catalogs.
# These catalogs are in the public domain, and can be obtained from
# http://cdsweb.u-strasbg.fr/viz-bin/Cat?I/239
#
# Changes made to the raw catalog include stripping out certain data
# fields, reformatting, and manual matching up common and genetive
# star names.  The modified catalog is (C) Jason Harris, 2003, and is
# licensed under the terms of the GNU General Public License (GPL):
# http://www.gnu.org/licenses/gpl.html
#
#  RA        DEC      pmRA     pmDEC  plx      mag  BV SpT b? dV   vper Name : genetive name
#
225000.10 +243606.1 +000144.1-000043.400027.9 03.5100.93M2 0            Sadalbari : mu  Peg
195845.39 +192931.5 +000064.4+000022.600011.9 03.5101.57K5 0            : gam Sge
034314.96 -094554.7 -000091.7+000742.200110.6 03.5200.92K0 0            Rana : del Eri
094109.12 +095332.6 -000143.7-000037.500024.1 03.5200.52A5 0            : omi Leo
095651.75 -543404.1 -000013.1+000002.800001.7 03.52-0.07B5 0            Tseen Ke : phi Vel
185004.79 +332145.6 +000001.1-000004.500003.7 03.5200.00A8 0 0.93  12.94Sheliak : bet Lyr
221011.82 +061152.0 +000282.0+000031.200033.8 03.5200.09A2 1            Baham : the Peg
185743.78 -210623.8 +000034.9-000012.300008.8 03.5201.15G8 1            : xi 2Sgr
042836.93 +191049.9 +000107.2-000036.800021.0 03.5301.01K0 0            Ain : eps Tau
081630.95 +091108.4 -000046.8-000048.600011.2 03.5301.48K4 1            Tarf : bet Cnc
113300.26 -315127.1 -000209.1-000041.600025.2 03.5400.95G8 0            : xi  Hya
154937.27 -032548.5 -000098.1-000027.400020.9 03.54-0.04A0 1            : mu  Ser
173735.23 -152354.3 -000039.3-000061.300030.9 03.5400.26F0 0            : xi  Ser
041753.62 -334754.0 +000062.3-000006.800018.3 03.55-0.11B9 0            : ups4Eri
054657.35 -144919.0 -000014.8-000001.200046.5 03.5500.10A2 0            : zet Lep
141924.23 -460329.1 -000012.8-000003.800009.3 03.55-0.18B2 0            : iot Lup
182102.34 +724401.3 +000531.1-000351.600124.1 03.5500.49F7 1            : chi Dra
200841.86 -661045.6 +001210.3-001130.300163.7 03.5500.75G5 0            : del Pav
021630.50 -513043.6 +000090.8-000021.900021.1 03.56-0.12B8 0            : phi Eri
165220.15 -380102.9 -000012.9-000023.800006.3 03.56-0.21B2 0            : mu 2Sco
001925.68 -084925.8 -000014.4-000037.800011.3 03.5601.21K2 0            Schemali : iot Cet
111920.52 -144644.6 -000124.5+000206.600016.8 03.5601.11K0 0            : del Crt
074426.87 +242353.3 -000022.4-000056.200022.7 03.5700.93G8 0            : kap Gem
090337.56 +470924.0 -000037.4-000055.400007.7 03.5700.01A1 1            Talitha Australis : kap UMa
143149.86 +302216.1 -000100.4+000120.200021.9 03.5701.30K3 0            : rho Boo
152148.44 -361540.2 -000091.8-000086.000010.0 03.5701.53K5 0            : phi1Lup
071805.61 +163225.7 -000046.1-000037.900034.6 03.5800.11A3 0            : lam Gem
201803.22 -123241.5 +000061.8+000002.900030.0 03.5800.88G6 0            Al Giedi : alp2Cap
051736.40 -065039.8 -000015.3-000009.600005.9 03.59-0.12B5 0            : tau Ori
054427.97 -222651.0 -000292.4-000368.400111.5 03.5900.48F7 0            : gam Lep
115041.29 +014555.4 +000741.0-000271.200091.7 03.5900.52F8 0            Zawijah : bet Vir
013759.50 +483742.6 +000060.9-000112.400018.8 03.5901.27K3 0            : 51  And
122121.81 -602404.9 -000171.1+000091.800014.3 03.5901.39K3 0            : eps Cru
065247.34 +335740.9 -000002.7-000047.700016.6 03.6000.10A3 0            : the Gem
084017.61 -525519.1 -000024.6+000035.100006.6 03.60-0.17B3 1 0.05   2.80
093042.11 -402800.8 -000147.1+000048.600053.9 03.6000.37F2 1            : psi Vel
173105.98 -604101.0 -000053.6-000099.400017.4 03.60-0.10B8 1            : del Ara
012401.45 -081057.9 -000078.4-000206.900028.5 03.6001.06K0 0            : the Cet
153701.46 -280806.3 -000013.3-000003.500016.8 03.6001.36K3 0            : ups Lib
024958.99 +271538.8 +000065.5-000116.600020.4 03.61-0.10B8 0            : 41  Ari
032448.84 +090144.6 -000074.2-000080.300015.4 03.6100.89G8 1            : omi Tau
101035.40 -122113.8 -000200.3-000100.300028.4 03.6101.01K0 1            : lam Hya
130215.78 -713255.7 +000263.6-000023.300035.9 03.6101.19K2 1            : del Mus
174544.00 -644325.4 -000011.1-000056.400008.8 03.6101.16K1 0            : eta Pav
013128.99 +152045.0 +000025.7-000003.300011.1 03.6200.97G8 1            : eta Psc
034909.73 +240312.7 +000017.8-000044.700008.6 03.62-0.07B8 1            Atlas
230155.25 +421933.5 +000022.5+000000.200004.7 03.62-0.10B6 1            : omi And
074515.30 -375807.0 -000010.8+000006.000002.4 03.6201.71K4 0
165435.11 -422138.7 -000126.5-000227.800021.7 03.6201.39K4 0            : zet2Sco
114536.57 -664343.8 -000100.4+000033.200025.4 03.6300.16A7 1            : lam Mus
203732.87 +143542.7 +000118.3-000047.600033.5 03.6400.42F5 1            Rotanev : bet Del
041947.53 +153739.7 +000115.3-000023.900021.2 03.6500.98G8 0            Primus Hyadum : gam Tau
093131.57 +630342.5 +000107.5+000026.900043.2 03.6500.36F0 0            : 23  UMa
154611.21 +152518.9 +000068.5-000041.300021.3 03.6500.07A3 0            Chow : bet Ser
180637.88 -500529.2 -000008.4-000009.300003.2 03.65-0.10B2 0            : the Ara
222849.80 -000112.2 +000191.3+000037.500031.5 03.6500.41F3 1            : zet2Aqr
152749.85 +290619.8 -000181.4+000086.800028.6 03.6600.32F0 1 0.03  18.54Nusakan : bet CrB
153839.38 -294639.7 -000022.1-000026.500007.3 03.66-0.18B2 1            : tau Lib
140423.43 +642232.9 -000056.5+000017.200010.6 03.67-0.05A0 1            Thuban : alp Dra
205448.58 -582714.7 +000021.1-000024.800005.4 03.6701.25K0 0            : bet Ind
045112.37 +053618.4 -000003.6+000001.000002.6 03.68-0.16B2 0            : pi 4Ori
084335.55 -331111.1 -000014.3+000010.600003.9 03.68-0.18B1 0            : alp Pyx
194723.27 +183203.3 -000004.6+000011.100007.3 03.6801.31M2 1            : del Sge
230926.76 -211020.9 +000056.0+000031.200014.0 03.6801.20K1 0            : 88  Aqr
003658.27 +535349.0 +000017.8-000009.200005.5 03.69-0.20B2 0            : zet Cas
015556.83 -513634.5 +000681.2+000284.200057.2 03.6900.84G5 1            : chi Eri
214005.34 -163944.1 +000187.4-000022.300023.5 03.6900.32A7 1            Nashira : gam Cap
050228.68 +410433.2 +000008.9-000021.400004.1 03.6901.15K4 1 0.04   0.00Sadatoni : zet Aur
094514.83 -623028.5 -000012.9+000008.300002.2 03.6901.01G5 0 0.72  35.56
114603.13 +474645.6 -000138.4+000028.400016.6 03.6901.18K0 0            : chi UMa
175745.83 +291452.5 +000082.3-000018.700024.1 03.7000.94K0 0 0.04 120.80Marfik : xi  Her
231709.49 +031656.1 +000760.4+000018.000024.9 03.7000.92G7 0            : gam Psc
031930.97 -214528.6 +000051.4+000032.200012.6 03.7001.61M3 0            : tau4Eri
045415.10 +022626.4 +000001.4+000000.200002.4 03.71-0.18B2 0 0.05   3.70: pi 5Ori
055624.32 -141004.9 -000042.2+000139.000066.5 03.7100.34F1 0            : eta Lep
155048.89 +042839.3 +000128.0+000061.900046.4 03.7100.15A2 0            : eps Ser
180721.02 +093349.2 -000061.6+000079.700039.4 03.7100.16A4 0
195518.77 +062428.6 +000046.4-000481.300073.0 03.7100.85G8 0            Alshain : bet Aql
075213.05 -403432.9 -000013.9+000005.300009.5 03.7101.01G5 1
033256.42 -092729.9 -000976.4+000018.000310.8 03.7200.88K2 0            : eps Eri
034452.52 +240648.4 +000021.6-000044.900008.8 03.72-0.10B6 0            Electra
055931.55 +541705.9 +000086.3-000134.100023.2 03.7201.01K0 1            Prijipati : del Aur
210455.86 +435540.3 +000008.6+000000.300002.8 03.7201.61K5 0            : xi  Cyg
032710.12 +094358.0 +000053.6-000038.100014.7 03.73-0.08B9 1            : xi  Tau
144614.99 +015334.6 -000116.0-000021.800025.4 03.73-0.01A0 0            : 109 Vir
175331.63 +565220.8 +000093.7+000078.400029.3 03.7301.18K2 0            Grumium : xi  Dra
214128.47 -772322.1 +000064.8-000240.400047.2 03.7301.01K0 0            : nu  Oct
225236.86 -073446.8 +000019.5+000032.700008.3 03.7301.63M2 0            : lam Aqr
162155.24 +190910.9 -000047.4+000044.600016.7 03.7400.30A9 0            : gam Her
211447.35 +380239.6 +000195.7+000410.000047.8 03.7400.39F1 1            : tau Cyg
015127.61 -102005.8 +000038.8-000038.000012.6 03.7401.14K2 1            Baten : zet Cet
174753.57 +024226.9 -000023.1-000075.100034.4 03.7500.04A0 0            : gam Oph
090409.32 -470551.8 -000046.8-000009.600010.6 03.7501.17K2 0
053337.52 -622923.5 +000001.1+000012.600003.1 03.7600.64F6 0 0.68   9.84: bet Dor
055119.15 -205239.0 +000229.0-000648.000029.1 03.7600.98G8 0            : del Lep
062849.07 -070159.0 -000007.0-000005.000004.7 03.76-0.11B3 1            : bet Mon
192942.34 +514346.1 +000020.9+000128.100026.6 03.7600.15A5 0            : iot2Cyg
223117.38 +501656.8 +000137.2+000017.100031.9 03.7600.03A1 0            : alp Lac
190440.93 -214428.9 +000076.3-000058.100023.5 03.7601.01K0 0            : omi Sgr
034511.64 +423442.8 -000014.6+000001.800005.9 03.7700.42F5 0            : nu  Per
042256.03 +173233.3 +000107.8-000028.800021.3 03.7700.98G8 0            : del1Tau
053844.77 -023600.2 +000004.6-000000.400002.8 03.77-0.19O9 1            : sig Ori
084037.58 -463855.5 -000006.3+000004.300001.1 03.7700.67F3 0
203938.25 +155443.4 +000054.1+000007.900013.6 03.77-0.06B9 1            Svalocin : alp Del
220700.47 +252042.2 +000296.7+000026.900085.1 03.7700.43F5 0            : iot Peg
025041.79 +555343.9 +000016.6-000013.800002.5 03.7701.69K3 0            : eta Per
082544.25 -660811.5 -000035.8-000152.200030.2 03.7701.13K2 0            : bet Vol
164947.11 -590228.7 +000039.6-000025.300010.4 03.7701.56K5 0            : eta Ara
212640.03 -222441.0 -000002.6+000018.900008.2 03.7701.00G4 0            : zet Cap
095059.69 +590220.8 -000294.4-000151.800028.4 03.7800.29F0 0 0.07   0.16: ups UMa
105329.57 -585111.8 +000079.8+000038.600033.7 03.7800.94K0 0
144108.92 +134342.0 +000052.4-000012.700018.1 03.7800.04A3 1            : zet Boo
204740.53 -092944.5 +000031.9-000035.300014.2 03.7800.00A1 0            Albali : eps Aqr
070844.82 -702957.1 +000023.7+000108.100023.0 03.7801.01G8 1            : gam1Vol
072543.68 +274753.8 -000121.3-000084.400025.9 03.7801.02G9 0            : iot Gem
030929.63 +445128.4 +000173.0-000142.100029.1 03.7900.98K0 0            : kap Per
111811.24 +313150.8 +000000.0+000000.000000.0 03.7900.61G0 0            : xi  UMa
105318.64 +341256.0 +000092.5-000286.100033.4 03.7901.04K0 0            Praecipula : 46  LMi
031204.28 -285920.8 +000371.5+000612.300070.9 03.8000.54F8 1            : alp For
073849.88 -264814.0 -000017.0+000023.100007.2 03.80-0.16B5 1            : k   Pup
153448.19 +103219.9 -000072.6+000003.200015.5 03.8000.27F0 1            : del Ser
191706.11 +532205.4 +000060.2+000122.900026.5 03.8000.95K0 0            : kap Cyg
201337.90 +464428.8 +000004.2+000001.900002.4 03.8001.27K2 1 0.12   0.00
043533.07 -303344.3 -000048.9-000012.800015.6 03.8100.96G8 0            : ups2Eri
102752.75 -584421.9 -000013.2+000002.200003.1 03.8100.32F2 0
154244.64 +261743.9 -000112.5+000050.700022.5 03.8100.02A1 1            : gam CrB
233733.71 +462733.0 +000159.2-000421.500038.7 03.8100.98G8 0 0.21  54.33: lam And
020202.80 +024549.5 +000033.3-000000.400023.4 03.8200.02A2 1 0.02   0.75: alp Psc
091850.67 +364810.4 -000032.6-000123.800026.8 03.8200.07A1 1            : 38  Lyn
163054.84 +015902.8 -000031.4-000073.000019.6 03.8200.02A2 1            : lam Oph
173927.89 +460022.8 -000007.2+000004.000006.6 03.82-0.18B3 0 0.02   3.49: iot Her
113124.29 +691952.0 -000041.1-000018.800009.8 03.8201.61M0 0            : lam Dra
135816.28 -420602.5 -000023.7-000019.800007.0 03.83-0.22B2 0            : phi Cen
102605.51 -165009.9 -000128.5-000080.100013.1 03.8301.46K4 0            : mu  Hya
144751.73 -790241.0 -000005.7-000015.800007.9 03.8301.43K5 0            : alp Aps
034419.13 +321717.8 +000008.1-000010.300002.2 03.8400.02B1 1 0.04   4.42: omi Per
042834.43 +155744.0 +000104.8-000015.000020.7 03.8400.95G7 0            : the1Tau
085502.86 -603841.0 -000028.2+000042.200010.4 03.84-0.10B8 0
103248.68 +091823.7 -000005.6-000003.600000.6 03.84-0.15B1 0 0.04   3.43: rho Leo
103718.26 -481332.2 -000131.5-000001.600037.7 03.8400.30A3 1            : p   Vel
123228.11 -720758.7 -000050.6-000005.200010.1 03.84-0.16B5 0            : gam Mus
180732.55 +284544.9 -000000.2+000007.500009.4 03.84-0.02B9 0            : omi Her
181345.81 -210331.8 +000001.7-000001.400000.1 03.8400.20B2 0            : mu  Sgr
194810.21 +701604.2 +000080.2+000039.000022.4 03.8400.89G8 1            : eps Dra
034411.55 -644825.5 +000308.4+000078.700032.7 03.8401.13K0 1            : bet Ret
054717.08 -510400.2 +000004.7+000082.000051.9 03.8500.17A3 0            : bet Pic
062206.85 -332610.6 -000024.2-000052.500013.8 03.8500.86G7 1            : del Col
101444.27 -420719.4 -000150.7+000049.800031.7 03.8500.05A2 0            : q   Vel
123329.04 +694717.6 -000058.1+000011.400006.5 03.85-0.12B6 0 0.03   0.00: kap Dra
123742.33 -483228.6 -000186.6-000006.500024.8 03.8500.05A2 0            : tau Cen
155626.99 +153953.0 +000311.2-001282.200089.9 03.8500.48F6 0            : gam Ser
041400.08 -421737.9 +000041.9-000203.700027.9 03.8501.08K1 0            : alp Hor
182341.77 +214613.2 +000195.5-000242.900025.4 03.8501.17K2 0
183512.44 -081435.9 -000019.0-000314.600018.7 03.8501.32K2 0            : alp Sct
005645.10 +382957.3 +000152.8+000036.800023.9 03.8600.13A5 0            : mu  And
163327.46 -785349.1 -000125.7-000077.600020.4 03.8600.92K0 0            : gam Aps
222139.30 -012314.5 +000129.2+000008.900020.7 03.86-0.06A0 0            Sadachbia : gam Aqr
043810.87 -141812.9 -000077.9-000178.100029.8 03.8601.08K1 1
053112.74 -352813.6 +000028.4-000034.100011.8 03.8601.13K1 1            : eps Col
161526.27 -634108.3 +000003.5-000013.500005.2 03.8601.10G5 0            : del TrA
175615.18 +371501.9 +000002.7+000007.200004.9 03.8601.35K1 0            : the Her
034549.59 +242204.3 +000021.1-000045.000009.1 03.87-0.06B8 0            Maia
084601.65 -460229.5 -000012.2+000004.800002.1 03.8700.01A1 0
135840.77 -444812.7 -000028.0-000021.700007.8 03.87-0.21B2 0            : ups1Cen
144303.56 -053926.7 +000104.2-000319.900053.5 03.8700.39F2 0            : mu  Vir
155653.09 -291250.4 -000015.2-000025.100008.0 03.87-0.20B2 0            : rho Sco
195228.36 +010020.4 +000006.9-000007.300002.8 03.8700.63F6 0 0.68   7.18: eta Aql
015331.77 +191738.7 +000079.4-000099.100016.0 03.88-0.05A1 1            Mesarthim : gam1Ari
151156.16 -484415.7 -000096.5-000048.000017.9 03.88-0.03B9 1            : kap2Lup
000924.54 -454449.2 +000122.2-000180.100023.3 03.8801.01K0 0            : eps Phe
095245.96 +260025.5 -000216.3-000054.900024.5 03.8801.22K0 0            Rasalas : mu  Leo
231021.43 -451447.9 +000132.4-000026.300017.6 03.8801.00K0 1            : iot Gru
091421.79 +021854.1 +000112.6-000306.100025.3 03.89-0.06B9 1            : the Hya
121954.39 -004000.3 -000059.1-000023.100013.1 03.8900.03A2 1            : eta Vir
025625.60 -085351.4 +000077.7-000220.000024.5 03.8901.09K1 0            Azha : eta Eri
065407.95 -241103.2 -000003.5+000005.000001.6 03.8901.74K3 0            : omi1CMa
195618.40 +350500.6 -000034.0-000027.600023.4 03.8901.02K0 0            : eta Cyg
112100.44 -542927.7 -000035.3-000002.200010.2 03.90-0.16B5 1            : pi  Cen
093951.33 -010833.6 +000047.8-000062.900011.8 03.9001.31K3 0            : iot Hya
133102.67 -392426.2 -000015.7-000011.200002.6 03.9001.19G8 1            : d   Cen
040309.38 +055921.5 +000005.5-000001.600025.2 03.9100.03A1 0            : nu  Tau
082539.67 -035422.9 -000066.0-000024.200026.1 03.91-0.01A0 0
122802.41 -501350.2 -000032.5-000012.400007.4 03.91-0.19B3 0            : sig Cen
150507.11 -470304.3 -000023.4-000021.100006.6 03.91-0.14B5 1            : pi  Lup
161944.45 +461847.8 -000013.2+000039.300010.4 03.91-0.15B5 0 0.03   1.25: tau Her
153531.54 -144722.4 +000065.7+000006.900021.4 03.9101.01K0 0            Zuben el Hakrabi : gam Lib
170017.41 +305534.8 -000047.7+000026.900020.0 03.92-0.02A0 0            : eps Her
192140.38 -175050.1 -000026.9+000022.200026.8 03.9200.23F0 0            : rho1Sgr
211549.40 +051453.1 +000059.6-000094.300017.5 03.9200.55G0 0            Kitalpha : alp Equ
002612.12 -434047.7 +000106.1+000032.800042.5 03.9300.17A7 0            : kap Phe
013114.98 -490423.1 +000138.2+000154.200022.1 03.9300.97K0 0            : del Phe
025415.46 +524545.0 -000002.0-000004.500013.2 03.9300.76G4 1            : tau Per
043619.14 -032108.8 +000001.7-000004.500005.6 03.93-0.21B2 0 0.12   0.17: nu  Eri
160648.43 -204008.9 -000010.6-000023.700007.7 03.93-0.05B1 0            : ome1Sco
180038.72 +025553.7 +000000.4-000008.200002.3 03.9300.03B5 0
074149.20 -723622.1 +000033.4+000015.300024.4 03.9301.03K0 0            : zet Vol
110835.40 -585830.2 -000005.0+000002.100000.6 03.9301.23G0 0
010823.06 -551445.0 +000021.2+000029.700011.7 03.94-0.12B6 1 0.27   1.67: zet Phe
074348.47 -285717.4 -000004.6+000003.900000.4 03.9400.16A2 0
205710.41 +411001.9 +000008.5-000024.000009.2 03.9400.03A1 1            : nu  Cyg
074114.88 -093303.9 -000074.8-000019.600022.6 03.9401.02K0 0            : alp Mon
084441.11 +180917.5 -000017.1-000228.500024.0 03.9401.08K0 0            Asellus Borealis : del Cnc
020326.19 +722516.5 -000044.0+000022.500020.1 03.95-0.00A2 0
063641.00 -191520.6 +000062.3-000069.900050.4 03.9501.04K1 0            : nu 2CMa
040839.67 +474245.3 +000020.2-000033.300005.9 03.96-0.03B3 0
090038.75 +414700.4 -000487.7-000219.300060.9 03.9600.46F5 1
091116.77 -621901.3 -000038.0+000015.900006.5 03.96-0.18B3 0
192238.29 -442732.1 +000007.3-000022.400008.6 03.96-0.09B9 1            : bet1Sgr
192353.15 -403656.3 +000032.7-000120.800019.2 03.96-0.10B8 0            : alp Sgr
055908.79 -424854.4 +000018.5-000011.400006.1 03.9601.15K0 0            : eta Col
201528.32 +474251.1 +000003.9+000001.200002.9 03.9601.45K3 1 0.05   0.00
232258.30 -200601.2 -000120.3-000096.700020.1 03.9601.08K0 0            : 98  Aqr
071649.83 -675725.8 -000004.1+000008.500004.9 03.9700.76F6 0            : del Vol
084006.14 -351829.9 +000009.7-000021.200008.4 03.9700.94G5 0            : bet Pyx
121139.15 -522206.3 -000042.2-000018.400009.5 03.97-0.16B3 1            : rho Cen
155057.54 -333737.6 -000005.9-000024.900015.9 03.97-0.04B9 0            : chi Lup
200035.39 -725436.7 +000080.5-000131.300030.7 03.97-0.03A0 0            : eps Pav
042402.17 -340101.2 +000073.8+000057.600011.9 03.9701.47K4 0            : ups3Eri
055129.39 +390854.5 +000008.5+000000.400015.2 03.9701.13K0 1            : nu  Aur
222916.15 -432944.0 +000025.6-000004.200011.0 03.9701.02G6 0            : del1Gru
224631.84 +233356.4 +000057.0-000010.500008.3 03.9701.07G8 0            : lam Peg
035857.90 +354727.7 +000001.9+000002.300001.8 03.9800.02O7 0            Menkib : xi  Per
213358.87 +453531.4 -000024.5-000093.900026.2 03.9800.89G8 0            : rho Cyg
102423.74 -740153.6 -000016.1-000027.600061.7 03.9900.37F2 0
132513.42 +545916.8 +000120.3-000016.900040.2 03.9900.17A5 0            Alcor
231725.81 -581409.3 -000034.9+000079.600045.4 03.9900.41F1 1            : gam Tuc
020000.22 -210440.0 +000133.0-000024.500010.8 03.9901.55K5 0            : ups Cet
061451.34 -061629.0 -000006.2-000020.100005.1 03.9901.32K3 0            : gam Mon
090226.80 -662345.0 -000002.0-000095.800026.2 04.0000.14Am 0            : alp Vol
112355.37 +103146.9 +000140.8-000077.800041.3 04.0000.42F2 1            : iot Leo
161159.74 -192738.3 -000009.7-000025.200007.5 04.0000.08B2 1            : nu  Sco
014339.62 +504119.6 +000024.1-000013.600004.5 04.01-0.10B2 0            : phi Per
044530.14 -031516.6 +000017.3-000013.500006.1 04.01-0.15B5 0            : mu  Eri
070406.54 +203413.1 -000005.7-000001.000002.8 04.0100.90G3 0 0.47  10.15Mekbuda : zet Gem
071448.66 -264621.7 -000011.5+000007.700003.5 04.01-0.15B2 0            : ome CMa
144157.61 -374736.3 -000029.6-000030.700010.7 04.01-0.16B2 0
160153.70 +583352.0 -000320.1+000335.000047.8 04.0100.53F8 0            : the Dra
202923.73 +302206.8 +000006.9-000000.600004.3 04.0100.40F5 0
161950.57 -500919.4 -000159.4-000052.800025.6 04.0101.08G8 0            : gam2Nor
184302.13 -712539.8 +000001.2-000158.300015.6 04.0101.13K2 0            : zet Pav
120824.75 -244343.6 +000100.2-000039.300067.7 04.0200.33F0 0            : alp Crv
085032.01 -274236.2 -000133.5+000088.200015.6 04.0201.27K3 0            : gam Pyx
185937.39 +150406.5 -000052.7-000073.800021.2 04.0201.08K2 1            : eps Aql
190140.84 -054420.5 -000024.1-000039.700021.9 04.0201.08K1 0            : 12  Aql
021718.84 +335050.4 +000044.9-000052.400027.7 04.0300.02A1 0            : gam Tri
050325.10 +602632.2 -000006.1-000014.800003.3 04.0300.92G0 0            : bet Cam
125435.66 -571040.4 -000030.4-000013.600008.6 04.03-0.18B2 0            : mu 2Cru
180527.21 +023008.8 +000124.6-000962.700196.6 04.0300.86K0 1 0.03   1.96
203312.76 +111812.0 +000010.8-000028.500009.1 04.03-0.12B6 0            Dulfim : eps Del
235918.60 +065148.9 +000148.5-000112.200030.8 04.0300.42F4 0            : ome Psc
084641.83 +284536.0 -000020.7-000044.000010.9 04.0301.01G8 1            : iot Cnc
041151.93 -065016.0 +000011.9+000081.300026.0 04.0400.33F2 0            Beid : omi1Eri
142512.02 +515106.2 -000236.1-000399.100068.6 04.0400.50F7 0            : the Boo
223521.33 -000702.5 +000088.6-000056.100017.8 04.04-0.08B9 0            : eta Aqr
114551.57 +063147.3 -000019.6-000180.000010.4 04.0401.50M0 0            : nu  Vir
030902.88 +493648.6 +001262.3-000091.500094.9 04.0500.59G0 0            : iot Per
081831.27 -765511.9 +000109.8+000106.900051.4 04.0500.41F5 0            : alp Cha
084423.97 -423857.6 -000023.9+000019.500014.3 04.0500.87G5 0            : d   Vel
112108.25 +060145.7 -000091.8-000012.800015.2 04.05-0.06B9 0            : sig Leo
142033.48 -375307.0 -000064.5-000011.400013.2 04.05-0.03A0 0            : psi Cen
143753.25 -492532.7 -000027.8-000029.100010.5 04.05-0.15B5 0            : rho Lup
134928.70 +154752.1 -000093.6+000040.800013.3 04.0501.52K5 0            : ups Boo
224935.51 -133533.1 -000012.6-000038.800008.6 04.0501.57K5 0            : tau2Aqr
112452.98 -174102.5 -000097.0+000003.200038.9 04.0600.22A9 0            : gam Crt
121826.29 -640011.0 -000033.2-000010.400009.0 04.06-0.17B2 0            : zet Cru
045622.32 +133052.5 -000077.8-000046.000019.3 04.0601.16K2 0            : omi2Ori
073555.37 +265345.6 -000039.6-000108.100013.6 04.0601.54K5 1            : ups Gem
121734.64 -675738.4 -000231.3-000026.400010.8 04.0601.60M5 0            : eps Mus
144339.48 -351023.6 -000060.9-000176.800015.9 04.0601.36K3 0
165935.05 -530937.8 +000001.1+000021.500010.7 04.0601.45K4 0            : eps1Ara
141600.88 -055958.3 -000025.8-000419.800046.7 04.0700.51F7 0            Syrma : iot Vir
150850.63 -451647.3 -000017.3-000026.100008.0 04.07-0.16B3 1            : lam Lup
151730.96 -584803.2 -000098.4-000135.500033.8 04.0700.09A3 0            : bet Cir
222910.25 +582454.7 +000016.5+000003.500003.3 04.0700.78G2 0 0.68   5.37: del Cep
022145.02 -683933.9 -000050.1+000002.400024.1 04.0800.03A3 0            : del Hyi
023928.95 +001942.7 +000014.4-000002.500005.0 04.08-0.21B2 0 0.03   0.16: del Cet
030223.59 -233727.6 -000146.0-000055.800037.9 04.0800.16A4 0            : tau3Eri
093426.66 -591347.2 -000011.2+000006.000001.6 04.08-0.01B5 0
210556.78 -171357.8 +000079.6-000061.600020.6 04.08-0.01A1 0            : the Cap
004720.39 +241602.6 -000101.2-000081.900018.0 04.0801.10K1 0 0.07   0.00: zet And
065411.48 -120218.9 -000139.0-000014.500012.9 04.0801.42K4 0            : the CMa
105946.75 -181756.8 -000462.4+000129.100018.7 04.0801.08K1 0            Alkes : alp Crt
185520.09 +435645.2 +000019.9+000080.600009.3 04.0801.40M5 0
212205.13 +194815.7 +000105.9+000062.600021.2 04.0801.11K1 0            : 1   Peg
053654.33 +091729.1 +000096.8-000304.200028.1 04.0900.95G8 1            : phi2Ori
154844.41 +180830.4 -000051.8-000088.700009.4 04.0901.62M1 0            : kap Ser
013647.98 +412423.0 -000172.6-000381.000074.2 04.1000.54F8 0            : ups And
024411.69 +491343.2 +000334.0-000090.000089.0 04.1000.51F7 0            : the Per
074914.30 -462223.6 -000004.6+000009.000001.7 04.10-0.16B0 1            : P   Pup
182849.74 -490412.1 +000137.9-000229.100025.6 04.1000.99G8 0            : zet Tel
191001.75 -392026.5 +000005.9-000036.800006.4 04.1001.16K0 0            : bet CrA
070345.49 -153759.7 -000000.8-000011.200008.1 04.11-0.11B8 0            Muliphein : gam CMa
083738.64 -425920.8 -000010.4+000009.500002.3 04.1100.11A6 0            : e   Vel
095128.68 -145047.6 +000018.7-000021.900011.9 04.1100.92G6 0            : ups1Hya
114630.85 -611042.1 -000021.9-000016.200007.5 04.1100.90G0 0
190928.28 -375415.3 +000085.7-000096.700025.1 04.1100.04A0 0            Alkes : alp CrA
230052.87 -524514.8 -000065.1-000012.900029.0 04.1100.96G8 0            : zet Gru
024039.93 -395119.1 +000135.2-000027.300022.4 04.1101.01K0 0            : iot Eri
103528.22 -783628.1 -000038.0+000011.500007.9 04.1101.58M0 0            : gam Cha
153643.19 -661900.9 +000024.5-000054.700015.1 04.1101.16K0 0            : eps TrA
023935.22 -681601.0 +000087.4+000000.600021.3 04.12-0.06B9 0            : eps Hyi
041453.86 +482433.7 +000005.0-000017.400004.5 04.1200.94G0 0            : mu  Per
060222.99 +093850.5 +000014.2-000037.400021.5 04.1200.17Am 1            : mu  Ori
120512.67 +084358.2 -000220.3+000057.500019.1 04.1200.97G8 0            : omi Vir
195515.68 -415206.3 +000023.4+000051.600017.2 04.1201.06K0 0            : iot Sgr
205149.30 -265508.9 -000008.0-000002.500005.2 04.1201.63K4 0            : ome Cap
222945.45 -434457.2 -000014.9+000001.800010.0 04.1201.57M4 0            : del2Gru
052356.84 -074828.6 -000013.9-000044.800018.7 04.1300.94G8 0
062857.79 +201243.8 -000006.0-000014.100006.5 04.13-0.12B6 0            : nu  Gem
204605.77 -251613.9 -000051.4-000156.700068.2 04.1300.43F5 0            : psi Cap
224603.72 -812253.8 -000055.4+000000.900023.2 04.1300.21A9 1            : bet Oct
233956.82 +053738.5 +000376.3-000437.000072.5 04.1300.51F7 0            : iot Psc
155349.48 -164346.6 +000100.1+000135.300020.0 04.1301.00K0 0            : the Lib
